0.000000000000000000e+00
2.670298692028147403e-01
3.869753879400226193e-01
4.029690864243406501e-01
3.966866287895577936e-01
3.848230099584780128e-01
3.718905951823722744e-01
3.593038865578478958e-01
3.475055186607644009e-01
3.365969130482831528e-01
3.265547440557342584e-01
3.173123647235052136e-01
3.087919759836053046e-01
3.009173869476570728e-01
2.936187414073381241e-01
2.868338449295479431e-01
2.805080715518747381e-01
2.745937195696228073e-01
2.690492016132315922e-01
2.638382359278663714e-01
2.589291060060809335e-01
2.542940098924084680e-01
2.499085002271552447e-01
2.457510075404405192e-01
2.418024365000560061e-01
2.380458246587040527e-01
2.344660539504600516e-01
2.310496064156816465e-01
2.277843569712988958e-01
2.246593970989225475e-01
2.216648843686485904e-01
2.187919136626362560e-01
2.160324065320431697e-01
2.133790159063077008e-01
2.108250436681802786e-01
2.083643692201596342e-01
2.059913872872720653e-01
2.037009536922260444e-01
2.014883378422765714e-01
1.993491810752163473e-01
1.972794599414438299e-01
1.952754538469123335e-01
1.933337163689412275e-01
1.914510498572711550e-01
1.896244827986215131e-01
1.878512496841301671e-01
1.861287729785487677e-01
1.844546470164847574e-01
1.828266235132971762e-01
1.812425985717919796e-01
1.797006009567701790e-01
1.781987815039756118e-01
1.767354035751392827e-01
1.753088343679894967e-01
1.739175370731496639e-01
1.725600637053135988e-01
1.712350486106700709e-01
1.699412025266261728e-01
1.686773071518888889e-01
1.674422102083644170e-01
1.662348208808814010e-01
1.650541056694738162e-01
1.638990845595223733e-01
1.627688274965131132e-01
1.616624511634975891e-01
1.605791159903306176e-01
1.595180233891296262e-01
1.584784132284574598e-01
1.574595614586576653e-01
1.564607779473225213e-01
1.554814044525098526e-01
1.545208127386427654e-01
1.535784028484599439e-01
1.526536014766205207e-01
1.517458604535567857e-01
1.508546553550247638e-01
1.499794841864681150e-01
1.491198661516610624e-01
1.482753405259676360e-01
1.474454655823632387e-01
1.466298175842221108e-01
1.458279898677105058e-01
1.450395919470713335e-01
1.442642487074205504e-01
1.435015996275927908e-01
1.427512980498874262e-01
1.420130105102909157e-01
1.412864160911219968e-01
1.405712058225598859e-01
1.398670821051169466e-01
1.391737581888538022e-01
1.384909576624659966e-01
1.378184139701529864e-01
1.371558699753014920e-01
1.365030775299214960e-01
1.358597970665768873e-01
1.352257972311159129e-01
